6.260000000000000373e-05,1.661479798477735045e-09,1.745771097759168423e-08,6.668897209889626993e-09,6.947981598879031803e-08,7.921217865806077553e-08,8.124827362143115965e-08,6.794317998502605176e-08,1.369006688807343231e-08,1.161332796874971517e-08,1.120457847728797591e-08,1.403329881571861369e-08,8.414385187149065742e-08,9.255491258863262516e-08,9.688349426719949793e-09,9.122426656702710750e-09,4.611418807363631849e-08,4.651526660005375903e-08,2.987640604389535766e-08,2.927094372364166375e-08,2.747333507212016847e-08,1.646565188739891903e-08,7.730634984612345515e-09,1.563261123184751302e-09,3.901433339251554397e-10,1.088635734490663539e-09,5.044200914004196609e-09,8.268832301318626422e-08,3.209088639814926227e-08,3.116478863683491789e-09,7.988189206725487150e-09,2.611380726174221298e-08,3.635136265014598383e-08,3.790469824071668255e-08
1.661479798477735045e-09,6.260000000000000373e-05,6.668897209889626993e-09,1.745771097759168423e-08,1.369006688807343231e-08,1.161332796874971517e-08,1.120457847728797591e-08,1.403329881571861369e-08,6.947981598879031803e-08,7.921217865806077553e-08,8.124827362143115965e-08,6.794317998502605176e-08,9.688349426719949793e-09,9.122426656702710750e-09,8.414385187149065742e-08,9.255491258863262516e-08,2.987640604389535766e-08,2.927094372364166375e-08,4.611418807363631849e-08,4.651526660005375903e-08,3.790469824071668255e-08,3.635136265014598383e-08,2.611380726174221298e-08,7.988189206725487150e-09,3.116478863683491789e-09,3.209088639814926227e-08,8.268832301318626422e-08,5.044200914004196609e-09,1.088635734490663539e-09,3.901433339251554397e-10,1.563261123184751302e-09,7.730634984612345515e-09,1.646565188739891903e-08,2.747333507212016847e-08
1.745771097759168423e-08,6.668897209889626993e-09,1.889999999999999970e-03,1.509502486291114718e-07,4.188986694714473300e-07,3.182643427016525732e-07,3.011150359986156619e-07,4.382248598774722008e-07,1.173168096309985171e-07,8.922389070626240111e-08,8.444437230594821893e-08,1.227294839629542419e-07,4.139925557298518224e-08,4.215490530236004608e-08,2.527892093063677192e-08,2.484709598229694018e-08,5.433058129593712884e-07,5.533202751933141201e-07,3.360240432270747256e-07,3.305641433802352180e-07,4.585496689294664054e-07,2.922402934616287003e-07,1.327812364489993395e-07,2.453838571782673147e-08,4.927746696253658319e-09,7.833001659678136674e-09,1.312537587244205185e-08,2.292618969775127530e-08,3.971554876676502600e-08,5.906462843955426199e-08,3.991271965509376457e-07,1.850680498644229231e-06,1.354815220962373718e-06,7.593515383442285260e-07
6.668897209889626993e-09,1.745771097759168423e-08,1.509502486291114718e-07,1.889999999999999970e-03,1.173168096309985171e-07,8.922389070626240111e-08,8.444437230594821893e-08,1.227294839629542419e-07,4.188986694714473300e-07,3.182643427016525732e-07,3.011150359986156619e-07,4.382248598774722008e-07,2.527892093063677192e-08,2.484709598229694018e-08,4.139925557298518224e-08,4.215490530236004608e-08,3.360240432270747256e-07,3.305641433802352180e-07,5.433058129593712884e-07,5.533202751933141201e-07,7.593515383442285260e-07,1.354815220962373718e-06,1.850680498644229231e-06,3.991271965509376457e-07,5.906462843955426199e-08,3.971554876676502600e-08,2.292618969775127530e-08,1.312537587244205185e-08,7.833001659678136674e-09,4.927746696253658319e-09,2.453838571782673147e-08,1.327812364489993395e-07,2.922402934616287003e-07,4.585496689294664054e-07
6.947981598879031803e-08,1.369006688807343231e-08,4.188986694714473300e-07,1.173168096309985171e-07,4.879999999999999864e-06,1.890381332683109604e-06,1.699743013334106504e-06,3.878647429246336250e-06,1.768748079049346259e-07,1.411416610608646595e-07,1.346620110225373550e-07,1.833074506048547193e-07,1.580841612726736465e-07,1.628214333416492652e-07,6.268742979920243126e-08,6.062747509901065403e-08,9.597587948623247826e-07,9.819838537829083807e-07,4.855973586810122716e-07,4.739167209883653291e-07,5.030870218417432600e-07,2.833823042123169943e-07,1.260598017590741588e-07,2.415408363856867508e-08,5.552677857853778860e-09,1.221511617606371531e-08,3.206016498011500841e-08,8.881284333842766195e-08,1.095216165211223859e-07,4.371982566069879233e-08,1.528930545471435812e-07,6.373575914085213773e-07,9.341308849439103204e-07,8.365899043573466550e-07
7.921217865806077553e-08,1.161332796874971517e-08,3.182643427016525732e-07,8.922389070626240111e-08,1.890381332683109604e-06,4.079999999999999900e-06,3.110470918861459904e-06,1.770736626117472805e-06,1.411416610608646595e-07,1.136268133437789747e-07,1.085812976841211583e-07,1.460382843962881215e-07,1.633140899575527286e-07,1.695503886070605037e-07,5.515123559337876759e-08,5.313813286420320985e-08,7.104991225461410173e-07,7.247650519300793313e-07,3.750556956582453165e-07,3.662033057879393313e-07,3.803801254805476773e-07,2.162282747338410860e-07,9.691336675976922400e-08,1.870742980439887177e-08,4.351843313471065949e-09,9.916102027190179809e-09,2.819101998398446700e-08,9.379453011422706769e-08,1.234641851127113746e-07,4.002510328799020198e-08,1.286604301146695073e-07,4.890731877411715551e-07,6.751133070613184027e-07,6.124738016503427931e-07
8.124827362143115965e-08,1.120457847728797591e-08,3.011150359986156619e-07,8.444437230594821893e-08,1.699743013334106504e-06,3.110470918861459904e-06,3.940000000000000393e-06,1.602784004252449199e-06,1.346620110225373285e-07,1.085812976841211716e-07,1.037892550085337005e-07,1.392939905783489016e-07,1.637292174747785531e-07,1.702709523413364514e-07,5.356288717926999196e-08,5.157168130726186441e-08,6.690168048885704288e-07,6.821320167240864210e-07,3.557402348066132593e-07,3.473762871512406001e-07,3.595788644287585517e-07,2.047403972151613801e-07,9.188740174921364476e-08,1.776040930758907242e-08,4.139998208994402590e-09,9.491522593851055225e-09,2.737939110067091010e-08,9.452549850320824595e-08,1.262869901207930273e-07,3.917193698632423426e-08,1.239042121261589106e-07,4.632739490403485435e-07,6.336748637915144316e-07,5.759831191204089478e-07
6.794317998502605176e-08,1.403329881571861369e-08,4.382248598774722008e-07,1.227294839629542419e-07,3.878647429246336250e-06,1.770736626117472805e-06,1.602784004252449199e-06,5.030000000000000122e-06,1.833074506048547193e-07,1.460382843962881215e-07,1.392939905783488751e-07,1.900308514515565248e-07,1.567678324950445057e-07,1.612701391057002510e-07,6.383822900118624565e-08,6.178153310996240315e-08,1.008493473059970672e-06,1.032497446873421955e-06,5.062255480953557376e-07,4.940142226067342301e-07,5.267708827927330743e-07,2.962376564571689652e-07,1.315968306994901865e-07,2.518036406051855992e-08,5.775584909806266627e-09,1.262192388909849177e-08,3.265496217218273800e-08,8.780615129330940834e-08,1.072617968593861145e-07,4.422293223643638606e-08,1.568955900086085803e-07,6.650790399766231434e-07,9.873547114717202715e-07,8.817319131624820943e-07
1.369006688807343231e-08,6.947981598879031803e-08,1.173168096309985171e-07,4.188986694714473300e-07,1.768748079049346259e-07,1.411416610608646595e-07,1.346620110225373285e-07,1.833074506048547193e-07,4.879999999999999864e-06,1.890381332683109604e-06,1.699743013334106504e-06,3.878647429246336250e-06,6.268742979920243126e-08,6.062747509901065403e-08,1.580841612726736465e-07,1.628214333416492652e-07,4.855973586810122716e-07,4.739167209883653291e-07,9.597587948623247826e-07,9.819838537829083807e-07,8.365899043573466550e-07,9.341308849439103204e-07,6.373575914085213773e-07,1.528930545471435812e-07,4.371982566069879233e-08,1.095216165211223859e-07,8.881284333842766195e-08,3.206016498011500841e-08,1.221511617606371531e-08,5.552677857853778860e-09,2.415408363856867508e-08,1.260598017590741588e-07,2.833823042123169943e-07,5.030870218417432600e-07
1.161332796874971517e-08,7.921217865806077553e-08,8.922389070626240111e-08,3.182643427016525732e-07,1.411416610608646595e-07,1.136268133437789747e-07,1.085812976841211716e-07,1.460382843962881215e-07,1.890381332683109604e-06,4.079999999999999900e-06,3.110470918861459904e-06,1.770736626117472805e-06,5.515123559337876759e-08,5.313813286420320985e-08,1.633140899575527286e-07,1.695503886070605037e-07,3.750556956582453165e-07,3.662033057879393313e-07,7.104991225461410173e-07,7.247650519300793313e-07,6.124738016503427931e-07,6.751133070613184027e-07,4.890731877411715551e-07,1.286604301146695073e-07,4.002510328799020198e-08,1.234641851127113746e-07,9.379453011422706769e-08,2.819101998398446700e-08,9.916102027190179809e-09,4.351843313471065949e-09,1.870742980439887177e-08,9.691336675976922400e-08,2.162282747338410860e-07,3.803801254805476773e-07
1.120457847728797591e-08,8.124827362143115965e-08,8.444437230594821893e-08,3.011150359986156619e-07,1.346620110225373550e-07,1.085812976841211583e-07,1.037892550085337005e-07,1.392939905783488751e-07,1.699743013334106504e-06,3.110470918861459904e-06,3.940000000000000393e-06,1.602784004252449199e-06,5.356288717926999196e-08,5.157168130726186441e-08,1.637292174747785531e-07,1.702709523413364514e-07,3.557402348066132593e-07,3.473762871512406001e-07,6.690168048885704288e-07,6.821320167240864210e-07,5.759831191204089478e-07,6.336748637915144316e-07,4.632739490403485435e-07,1.239042121261589106e-07,3.917193698632423426e-08,1.262869901207930273e-07,9.452549850320824595e-08,2.737939110067091010e-08,9.491522593851055225e-09,4.139998208994402590e-09,1.776040930758907242e-08,9.188740174921364476e-08,2.047403972151613801e-07,3.595788644287585517e-07
1.403329881571861369e-08,6.794317998502605176e-08,1.227294839629542419e-07,4.382248598774722008e-07,1.833074506048547193e-07,1.460382843962881215e-07,1.392939905783489016e-07,1.900308514515565248e-07,3.878647429246336250e-06,1.770736626117472805e-06,1.602784004252449199e-06,5.030000000000000122e-06,6.383822900118624565e-08,6.178153310996240315e-08,1.567678324950445057e-07,1.612701391057002510e-07,5.062255480953557376e-07,4.940142226067342301e-07,1.008493473059970672e-06,1.032497446873421955e-06,8.817319131624820943e-07,9.873547114717202715e-07,6.650790399766231434e-07,1.568955900086085803e-07,4.422293223643638606e-08,1.072617968593861145e-07,8.780615129330940834e-08,3.265496217218273800e-08,1.262192388909849177e-08,5.775584909806266627e-09,2.518036406051855992e-08,1.315968306994901865e-07,2.962376564571689652e-07,5.267708827927330743e-07
8.414385187149065742e-08,9.688349426719949793e-09,4.139925557298518224e-08,2.527892093063677192e-08,1.580841612726736465e-07,1.633140899575527286e-07,1.637292174747785531e-07,1.567678324950445057e-07,6.268742979920243126e-08,5.515123559337876759e-08,5.356288717926999196e-08,6.383822900118624565e-08,1.450000000000000093e-06,1.091739588524201475e-06,6.197831363892033829e-08,5.777225817509860350e-08,1.516558846601226545e-07,1.515995020212726776e-07,1.169953216809955070e-07,1.150040260700017446e-07,1.001824266983913971e-07,6.314738118067682135e-08,3.091934576548118543e-08,6.503830001377509941e-09,1.711996299863213424e-09,5.468733471228208469e-09,3.258404222392330676e-08,3.916168468399201495e-07,2.507710224468376363e-08,4.655392732465755872e-09,1.457096506619025213e-08,5.796814175004763041e-08,9.686021099765443958e-08,1.202042759328603082e-07
9.255491258863262516e-08,9.122426656702710750e-09,4.215490530236004608e-08,2.484709598229694018e-08,1.628214333416492652e-07,1.695503886070605037e-07,1.702709523413364514e-07,1.612701391057002510e-07,6.062747509901065403e-08,5.313813286420320985e-08,5.157168130726186441e-08,6.178153310996240315e-08,1.091739588524201475e-06,1.450000000000000093e-06,5.777225817509860350e-08,5.391528353923378468e-08,1.515995020212726776e-07,1.516558846601226545e-07,1.150040260700017446e-07,1.130036955908823516e-07,9.899923691141078088e-08,6.205966170306514179e-08,3.025382491737225488e-08,6.338634605186359448e-09,1.660154130138669689e-09,5.233135383519537784e-09,3.031881101138881228e-08,4.090761644462828291e-07,2.685973990215651125e-08,4.857475608057030649e-09,1.505772389486213429e-08,5.932102115849500748e-08,9.806862472380405511e-08,1.202533556227190374e-07
9.688349426719949793e-09,8.414385187149065742e-08,2.527892093063677192e-08,4.139925557298518224e-08,6.268742979920243126e-08,5.515123559337876759e-08,5.356288717926999196e-08,6.383822900118624565e-08,1.580841612726736465e-07,1.633140899575527286e-07,1.637292174747785531e-07,1.567678324950445057e-07,6.197831363892033829e-08,5.777225817509860350e-08,1.450000000000000093e-06,1.091739588524201475e-06,1.169953216809955070e-07,1.150040260700017446e-07,1.516558846601226545e-07,1.515995020212726776e-07,1.202042759328603082e-07,9.686021099765443958e-08,5.796814175004763041e-08,1.457096506619025213e-08,4.655392732465755872e-09,2.507710224468376363e-08,3.916168468399201495e-07,3.258404222392330676e-08,5.468733471228208469e-09,1.711996299863213424e-09,6.503830001377509941e-09,3.091934576548118543e-08,6.314738118067682135e-08,1.001824266983913971e-07
9.122426656702710750e-09,9.255491258863262516e-08,2.484709598229694018e-08,4.215490530236004608e-08,6.062747509901065403e-08,5.313813286420320985e-08,5.157168130726186441e-08,6.178153310996240315e-08,1.628214333416492652e-07,1.695503886070605037e-07,1.702709523413364514e-07,1.612701391057002510e-07,5.777225817509860350e-08,5.391528353923378468e-08,1.091739588524201475e-06,1.450000000000000093e-06,1.150040260700017446e-07,1.130036955908823516e-07,1.515995020212726776e-07,1.516558846601226545e-07,1.202533556227190374e-07,9.806862472380405511e-08,5.932102115849500748e-08,1.505772389486213429e-08,4.857475608057030649e-09,2.685973990215651125e-08,4.090761644462828291e-07,3.031881101138881228e-08,5.233135383519537784e-09,1.660154130138669689e-09,6.338634605186359448e-09,3.025382491737225488e-08,6.205966170306514179e-08,9.899923691141078088e-08
4.611418807363631849e-08,2.987640604389535766e-08,5.433058129593712884e-07,3.360240432270747256e-07,9.597587948623247826e-07,7.104991225461410173e-07,6.690168048885704288e-07,1.008493473059970672e-06,4.855973586810122716e-07,3.750556956582453165e-07,3.557402348066132593e-07,5.062255480953557376e-07,1.516558846601226545e-07,1.515995020212726776e-07,1.169953216809955070e-07,1.150040260700017446e-07,7.880000000000000787e-06,6.453179330579996159e-06,1.567406894222053115e-06,1.521482168954772645e-06,1.639051064379162915e-06,8.531343274544016670e-07,3.666849920805102186e-07,6.890116849108699504e-08,1.557859842563920202e-08,3.132418338957709283e-08,6.032236100803376509e-08,7.980379467629478061e-08,5.644178406660374985e-08,2.879873934360501122e-08,1.239334792674085058e-07,6.579234575055299603e-07,1.539819106527113811e-06,2.704853596659705628e-06
4.651526660005375903e-08,2.927094372364166375e-08,5.533202751933141201e-07,3.305641433802352180e-07,9.819838537829083807e-07,7.247650519300793313e-07,6.821320167240864210e-07,1.032497446873421955e-06,4.739167209883653291e-07,3.662033057879393313e-07,3.473762871512406001e-07,4.940142226067342301e-07,1.515995020212726776e-07,1.516558846601226545e-07,1.150040260700017446e-07,1.130036955908823516e-07,6.453179330579996159e-06,7.880000000000000787e-06,1.521482168954772645e-06,1.477504119750523973e-06,1.602542074533631876e-06,8.362377295737812796e-07,3.595667031224207066e-07,6.754260899870359868e-08,1.525086452273219398e-08,3.062523743368444643e-08,5.928237771741549107e-08,7.987936358894346741e-08,5.748560176915909844e-08,2.945686950581976826e-08,1.267258169115195907e-07,6.730181257697251520e-07,1.574759505234639672e-06,2.709952961271044016e-06
2.987640604389535766e-08,4.611418807363631849e-08,3.360240432270747256e-07,5.433058129593712884e-07,4.855973586810122716e-07,3.750556956582453165e-07,3.557402348066132593e-07,5.062255480953557376e-07,9.597587948623247826e-07,7.104991225461410173e-07,6.690168048885704288e-07,1.008493473059970672e-06,1.169953216809955070e-07,1.150040260700017446e-07,1.516558846601226545e-07,1.515995020212726776e-07,1.567406894222053115e-06,1.521482168954772645e-06,7.880000000000000787e-06,6.453179330579996159e-06,2.704853596659705628e-06,1.539819106527113811e-06,6.579234575055299603e-07,1.239334792674085058e-07,2.879873934360501122e-08,5.644178406660374985e-08,7.980379467629478061e-08,6.032236100803376509e-08,3.132418338957709283e-08,1.557859842563920202e-08,6.890116849108699504e-08,3.666849920805102186e-07,8.531343274544016670e-07,1.639051064379162915e-06
2.927094372364166375e-08,4.651526660005375903e-08,3.305641433802352180e-07,5.533202751933141201e-07,4.739167209883653291e-07,3.662033057879393313e-07,3.473762871512406001e-07,4.940142226067342301e-07,9.819838537829083807e-07,7.247650519300793313e-07,6.821320167240864210e-07,1.032497446873421955e-06,1.150040260700017446e-07,1.130036955908823516e-07,1.515995020212726776e-07,1.516558846601226545e-07,1.521482168954772645e-06,1.477504119750523973e-06,6.453179330579996159e-06,7.880000000000000787e-06,2.709952961271044016e-06,1.574759505234639672e-06,6.730181257697251520e-07,1.267258169115195907e-07,2.945686950581976826e-08,5.748560176915909844e-08,7.987936358894346741e-08,5.928237771741549107e-08,3.062523743368444643e-08,1.525086452273219398e-08,6.754260899870359868e-08,3.595667031224207066e-07,8.362377295737812796e-07,1.602542074533631876e-06
2.747333507212016847e-08,3.790469824071668255e-08,4.585496689294664054e-07,7.593515383442285260e-07,5.030870218417432600e-07,3.803801254805476773e-07,3.595788644287585517e-07,5.267708827927330743e-07,8.365899043573466550e-07,6.124738016503427931e-07,5.759831191204089478e-07,8.817319131624820943e-07,1.001824266983913971e-07,9.899923691141078088e-08,1.202042759328603082e-07,1.202533556227190374e-07,1.639051064379162915e-06,1.602542074533631876e-06,2.704853596659705628e-06,2.709952961271044016e-06,4.889999999999999768e-06,2.170561700325471988e-06,8.324017567328305454e-07,1.479533684561909412e-07,3.165422306197520545e-08,5.150903230088542429e-08,6.362267281074538215e-08,5.210428902467751484e-08,3.218033381781548334e-08,1.830812386571141048e-08,8.545479901355617206e-08,4.675998980786671581e-07,1.115066034860189015e-06,2.170561700325471564e-06
1.646565188739891903e-08,3.635136265014598383e-08,2.922402934616287003e-07,1.354815220962373718e-06,2.833823042123169943e-07,2.162282747338410860e-07,2.047403972151613801e-07,2.962376564571689652e-07,9.341308849439103204e-07,6.751133070613184027e-07,6.336748637915144316e-07,9.873547114717202715e-07,6.314738118067682135e-08,6.205966170306514179e-08,9.686021099765443958e-08,9.806862472380405511e-08,8.531343274544016670e-07,8.362377295737812796e-07,1.539819106527113811e-06,1.574759505234639672e-06,2.170561700325471988e-06,4.889999999999999768e-06,1.591851563328880350e-06,2.551757797341951095e-07,5.090785696649023085e-08,6.359810445364516245e-08,5.265847745818387510e-08,3.271308705343244084e-08,1.862022181241079146e-08,1.078635761516224175e-08,5.146655630996809819e-08,2.797739067006009660e-07,6.424479554540016978e-07,1.115066034860189015e-06
7.730634984612345515e-09,2.611380726174221298e-08,1.327812364489993395e-07,1.850680498644229231e-06,1.260598017590741588e-07,9.691336675976922400e-08,9.188740174921364476e-08,1.315968306994901865e-07,6.373575914085213773e-07,4.890731877411715551e-07,4.632739490403485435e-07,6.650790399766231434e-07,3.091934576548118543e-08,3.025382491737225488e-08,5.796814175004763041e-08,5.932102115849500748e-08,3.666849920805102186e-07,3.595667031224207066e-07,6.579234575055299603e-07,6.730181257697251520e-07,8.324017567328305454e-07,1.591851563328880350e-06,2.960000000000000035e-06,4.657086279719901609e-07,8.086415178498313231e-08,6.284200379779202240e-08,3.248738645749268134e-08,1.597555321189947959e-08,8.410970764636935908e-09,4.816316067881797494e-09,2.306101974408565466e-08,1.243990264198180261e-07,2.797739067006009131e-07,4.675998980786671581e-07
1.563261123184751302e-09,7.988189206725487150e-09,2.453838571782673147e-08,3.991271965509376457e-07,2.415408363856867508e-08,1.870742980439887177e-08,1.776040930758907242e-08,2.518036406051855992e-08,1.528930545471435812e-07,1.286604301146695073e-07,1.239042121261589106e-07,1.568955900086085803e-07,6.503830001377509941e-09,6.338634605186359448e-09,1.457096506619025213e-08,1.505772389486213429e-08,6.890116849108699504e-08,6.754260899870359868e-08,1.239334792674085058e-07,1.267258169115195907e-07,1.479533684561909412e-07,2.551757797341951095e-07,4.657086279719901609e-07,1.010000000000000071e-06,1.371729348885127122e-07,2.929712147155441173e-08,8.448797001844139513e-09,3.353609123435777983e-09,1.629197922515862758e-09,9.052206393344488869e-10,4.300851239498218006e-09,2.306101974408565466e-08,5.146655630996809819e-08,8.545479901355619853e-08
3.901433339251554397e-10,3.116478863683491789e-09,4.927746696253658319e-09,5.906462843955426199e-08,5.552677857853778860e-09,4.351843313471065949e-09,4.139998208994402590e-09,5.775584909806266627e-09,4.371982566069879233e-08,4.002510328799020198e-08,3.917193698632423426e-08,4.422293223643638606e-08,1.711996299863213424e-09,1.660154130138669689e-09,4.655392732465755872e-09,4.857475608057030649e-09,1.557859842563920202e-08,1.525086452273219398e-08,2.879873934360501122e-08,2.945686950581976826e-08,3.165422306197520545e-08,5.090785696649023085e-08,8.086415178498313231e-08,1.371729348885127122e-07,2.479999999999999972e-07,1.726865195602798082e-08,2.801460744244037851e-09,8.804378282241680904e-10,3.791170075864203534e-10,1.959750818695164938e-10,9.052206393344488869e-10,4.816316067881796666e-09,1.078635761516224175e-08,1.830812386571140718e-08
1.088635734490663539e-09,3.209088639814926227e-08,7.833001659678136674e-09,3.971554876676502600e-08,1.221511617606371531e-08,9.916102027190179809e-09,9.491522593851055225e-09,1.262192388909849177e-08,1.095216165211223859e-07,1.234641851127113746e-07,1.262869901207930273e-07,1.072617968593861145e-07,5.468733471228208469e-09,5.233135383519537784e-09,2.507710224468376363e-08,2.685973990215651125e-08,3.132418338957709283e-08,3.062523743368444643e-08,5.644178406660374985e-08,5.748560176915909844e-08,5.150903230088542429e-08,6.359810445364516245e-08,6.284200379779202240e-08,2.929712147155441173e-08,1.726865195602798082e-08,2.479999999999999972e-07,1.726865195602798413e-08,2.808389639513353626e-09,8.804378282241680904e-10,3.791170075864203534e-10,1.629197922515862965e-09,8.410970764636934254e-09,1.862022181241078815e-08,3.218033381781547672e-08
5.044200914004196609e-09,8.268832301318626422e-08,1.312537587244205185e-08,2.292618969775127530e-08,3.206016498011500841e-08,2.819101998398446700e-08,2.737939110067091010e-08,3.265496217218273800e-08,8.881284333842766195e-08,9.379453011422706769e-08,9.452549850320824595e-08,8.780615129330940834e-08,3.258404222392330676e-08,3.031881101138881228e-08,3.916168468399201495e-07,4.090761644462828291e-07,6.032236100803376509e-08,5.928237771741549107e-08,7.980379467629478061e-08,7.987936358894346741e-08,6.362267281074538215e-08,5.265847745818387510e-08,3.248738645749268134e-08,8.448797001844139513e-09,2.801460744244037851e-09,1.726865195602798413e-08,2.479999999999999972e-07,1.734165064329747728e-08,2.808389639513353626e-09,8.804378282241680904e-10,3.353609123435778397e-09,1.597555321189947959e-08,3.271308705343244084e-08,5.210428902467752146e-08
8.268832301318626422e-08,5.044200914004196609e-09,2.292618969775127530e-08,1.312537587244205185e-08,8.881284333842766195e-08,9.379453011422706769e-08,9.452549850320824595e-08,8.780615129330940834e-08,3.206016498011500841e-08,2.819101998398446700e-08,2.737939110067091010e-08,3.265496217218273800e-08,3.916168468399201495e-07,4.090761644462828291e-07,3.258404222392330676e-08,3.031881101138881228e-08,7.980379467629478061e-08,7.987936358894346741e-08,6.032236100803376509e-08,5.928237771741549107e-08,5.210428902467751484e-08,3.271308705343244084e-08,1.597555321189947959e-08,3.353609123435777983e-09,8.804378282241680904e-10,2.808389639513353626e-09,1.734165064329747728e-08,2.479999999999999972e-07,1.726865195602798413e-08,2.801460744244037851e-09,8.448797001844137859e-09,3.248738645749269457e-08,5.265847745818386848e-08,6.362267281074539539e-08
3.209088639814926227e-08,1.088635734490663539e-09,3.971554876676502600e-08,7.833001659678136674e-09,1.095216165211223859e-07,1.234641851127113746e-07,1.262869901207930273e-07,1.072617968593861145e-07,1.221511617606371531e-08,9.916102027190179809e-09,9.491522593851055225e-09,1.262192388909849177e-08,2.507710224468376363e-08,2.685973990215651125e-08,5.468733471228208469e-09,5.233135383519537784e-09,5.644178406660374985e-08,5.748560176915909844e-08,3.132418338957709283e-08,3.062523743368444643e-08,3.218033381781548334e-08,1.862022181241079146e-08,8.410970764636935908e-09,1.629197922515862758e-09,3.791170075864203534e-10,8.804378282241680904e-10,2.808389639513353626e-09,1.726865195602798413e-08,2.479999999999999972e-07,1.726865195602798082e-08,2.929712147155441173e-08,6.284200379779199593e-08,6.359810445364514921e-08,5.150903230088541767e-08
3.116478863683491789e-09,3.901433339251554397e-10,5.906462843955426199e-08,4.927746696253658319e-09,4.371982566069879233e-08,4.002510328799020198e-08,3.917193698632423426e-08,4.422293223643638606e-08,5.552677857853778860e-09,4.351843313471065949e-09,4.139998208994402590e-09,5.775584909806266627e-09,4.655392732465755872e-09,4.857475608057030649e-09,1.711996299863213424e-09,1.660154130138669689e-09,2.879873934360501122e-08,2.945686950581976826e-08,1.557859842563920202e-08,1.525086452273219398e-08,1.830812386571141048e-08,1.078635761516224175e-08,4.816316067881797494e-09,9.052206393344488869e-10,1.959750818695164938e-10,3.791170075864203534e-10,8.804378282241680904e-10,2.801460744244037851e-09,1.726865195602798082e-08,2.479999999999999972e-07,1.371729348885127386e-07,8.086415178498314554e-08,5.090785696649021100e-08,3.165422306197519883e-08
7.988189206725487150e-09,1.563261123184751302e-09,3.991271965509376457e-07,2.453838571782673147e-08,1.528930545471435812e-07,1.286604301146695073e-07,1.239042121261589106e-07,1.568955900086085803e-07,2.415408363856867508e-08,1.870742980439887177e-08,1.776040930758907242e-08,2.518036406051855992e-08,1.457096506619025213e-08,1.505772389486213429e-08,6.503830001377509941e-09,6.338634605186359448e-09,1.239334792674085058e-07,1.267258169115195907e-07,6.890116849108699504e-08,6.754260899870359868e-08,8.545479901355617206e-08,5.146655630996809819e-08,2.306101974408565466e-08,4.300851239498218006e-09,9.052206393344488869e-10,1.629197922515862965e-09,3.353609123435778397e-09,8.448797001844137859e-09,2.929712147155441173e-08,1.371729348885127386e-07,1.010000000000000071e-06,4.657086279719901609e-07,2.551757797341951095e-07,1.479533684561909412e-07
2.611380726174221298e-08,7.730634984612345515e-09,1.850680498644229231e-06,1.327812364489993395e-07,6.373575914085213773e-07,4.890731877411715551e-07,4.632739490403485435e-07,6.650790399766231434e-07,1.260598017590741588e-07,9.691336675976922400e-08,9.188740174921364476e-08,1.315968306994901865e-07,5.796814175004763041e-08,5.932102115849500748e-08,3.091934576548118543e-08,3.025382491737225488e-08,6.579234575055299603e-07,6.730181257697251520e-07,3.666849920805102186e-07,3.595667031224207066e-07,4.675998980786671581e-07,2.797739067006009660e-07,1.243990264198180261e-07,2.306101974408565466e-08,4.816316067881796666e-09,8.410970764636934254e-09,1.597555321189947959e-08,3.248738645749269457e-08,6.284200379779199593e-08,8.086415178498314554e-08,4.657086279719901609e-07,2.960000000000000035e-06,1.591851563328880138e-06,8.324017567328305454e-07
3.635136265014598383e-08,1.646565188739891903e-08,1.354815220962373718e-06,2.922402934616287003e-07,9.341308849439103204e-07,6.751133070613184027e-07,6.336748637915144316e-07,9.873547114717202715e-07,2.833823042123169943e-07,2.162282747338410860e-07,2.047403972151613801e-07,2.962376564571689652e-07,9.686021099765443958e-08,9.806862472380405511e-08,6.314738118067682135e-08,6.205966170306514179e-08,1.539819106527113811e-06,1.574759505234639672e-06,8.531343274544016670e-07,8.362377295737812796e-07,1.115066034860189015e-06,6.424479554540016978e-07,2.797739067006009131e-07,5.146655630996809819e-08,1.078635761516224175e-08,1.862022181241078815e-08,3.271308705343244084e-08,5.265847745818386848e-08,6.359810445364514921e-08,5.090785696649021100e-08,2.551757797341951095e-07,1.591851563328880138e-06,4.889999999999999768e-06,2.170561700325471988e-06
3.790469824071668255e-08,2.747333507212016847e-08,7.593515383442285260e-07,4.585496689294664054e-07,8.365899043573466550e-07,6.124738016503427931e-07,5.759831191204089478e-07,8.817319131624820943e-07,5.030870218417432600e-07,3.803801254805476773e-07,3.595788644287585517e-07,5.267708827927330743e-07,1.202042759328603082e-07,1.202533556227190374e-07,1.001824266983913971e-07,9.899923691141078088e-08,2.704853596659705628e-06,2.709952961271044016e-06,1.639051064379162915e-06,1.602542074533631876e-06,2.170561700325471564e-06,1.115066034860189015e-06,4.675998980786671581e-07,8.545479901355619853e-08,1.830812386571140718e-08,3.218033381781547672e-08,5.210428902467752146e-08,6.362267281074539539e-08,5.150903230088541767e-08,3.165422306197519883e-08,1.479533684561909412e-07,8.324017567328305454e-07,2.170561700325471988e-06,4.889999999999999768e-06
